,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
714,"RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…","RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…",Over hours Indian Express walked through area over from railway station Haridwar iconic,"['Over', 'hours', 'Indian', 'Express', 'walked', 'through', 'area', 'over', 'from', 'railway', 'station', 'Haridwar', 'iconic']","['hours', 'Indian', 'Express', 'area', 'railway', 'station', 'Haridwar', 'iconic']",  hour indian express walk area  km — railway station haridwar icon har…,True,['@RohanV'],[],[],0
721,"RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' https://t.co/DG7wSLMBth","RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' ",Delhi asks Centre cancel CBSE exams says COVID patients under years,"['Delhi', 'asks', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'COVID', 'patients', 'under', 'years']","['Delhi', 'Centre', 'cancel', 'CBSE', 'exams', 'COVID', 'patients', 'years']", delhi cm ask centr cancel cbse exam say  covid patient  year ,True,['@republic'],[],[],0
722,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
742,RT @latokens: Cities for the post-COVID future https://t.co/ZZkDhafdS3,RT @latokens: Cities for the post-COVID future ,Cities post COVID future,"['Cities', 'post', 'COVID', 'future']","['Cities', 'COVID', 'future']", citi post covid futur ,True,['@latokens'],[],[],0
750,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
759,"Thank you sir 🙏🏻
#internalassesment
#cancelboardexam2021
@DrRPNishank @PMOIndia","Thank you sir 🙏🏻
#internalassesment
#cancelboardexam2021
@DrRPNishank @PMOIndia",Thank #internalassesment #cancelboardexam,"['Thank', '#', 'internalassesment', '#', 'cancelboardexam']","['Thank', 'cancelboardexam']",thank sir 🙏🏻 #internalassesment #cancelboardexam ,False,[],"['@DrRPNishank', '@PMOIndia']","['#internalassesment', '#cancelboardexam2021']",0
762,"RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' https://t.co/DG7wSLMBth","RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' ",Delhi asks Centre cancel CBSE exams says COVID patients under years,"['Delhi', 'asks', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'COVID', 'patients', 'under', 'years']","['Delhi', 'Centre', 'cancel', 'CBSE', 'exams', 'COVID', 'patients', 'years']", delhi cm ask centr cancel cbse exam say  covid patient  year ,True,['@republic'],[],[],0
783,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],0
811,RT @latokens: Cities for the post-COVID future https://t.co/ZZkDhafdS3,RT @latokens: Cities for the post-COVID future ,Cities post COVID future,"['Cities', 'post', 'COVID', 'future']","['Cities', 'COVID', 'future']", citi post covid futur ,True,['@latokens'],[],[],0
816,"RT @Ashtalakshmi8: 🌺॥ जय शेरावाली माता की जय ॥ 🌺
A Shubh Navratri to all Hindus, 
to all followers of Sanatan Dharma, to our Hon'able PM Mo…","RT @Ashtalakshmi8: 🌺॥ जय शेरावाली माता की जय ॥ 🌺
A Shubh Navratri to all Hindus, 
to all followers of Sanatan Dharma, to our Hon'able PM Mo…",Shubh Navratri Hindus followers Sanatan Dharma able,"['Shubh', 'Navratri', 'Hindus', 'followers', 'Sanatan', 'Dharma', 'able']","['Shubh', 'Navratri', 'Hindus', 'followers', 'Sanatan', 'Dharma']", 🌺॥ जय शेरावाली माता की जय ॥ 🌺 shubh navratri hindu follow sanatan dharma hon abl pm mo…,True,['@Ashtalakshmi8'],[],[],0
821,RT @Anurag_Dwary: Horrific visuals.from Ambedkar hospital in Raipur by @Someshpatel00 Bodies of #COVID patients are piling up at mortuary f…,RT @Anurag_Dwary: Horrific visuals.from Ambedkar hospital in Raipur by @Someshpatel00 Bodies of #COVID patients are piling up at mortuary f…,Horrific visuals from Ambedkar hospital Raipur Bodies #COVID patients piling mortuary,"['Horrific', 'visuals', 'from', 'Ambedkar', 'hospital', 'Raipur', 'Bodies', '#', 'COVID', 'patients', 'piling', 'mortuary']","['visuals', 'Ambedkar', 'hospital', 'Raipur', 'Bodies', 'COVID', 'patients']", horrif visual ambedkar hospit raipur bodi #covid patient pile mortuari f…,True,['@Anurag_Dwary'],['@Someshpatel00'],['#COVID'],0
835,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
837,RT @MariaLCorbett: Relieved to hear a solution has been achieved to allow child refugees to be relocated. Well done @Tanya_Ward  for her ex…,RT @MariaLCorbett: Relieved to hear a solution has been achieved to allow child refugees to be relocated. Well done @Tanya_Ward  for her ex…,Relieved hear solution been achieved allow child refugees relocated Well done,"['Relieved', 'hear', 'solution', 'been', 'achieved', 'allow', 'child', 'refugees', 'relocated', 'Well', 'done']","['solution', 'child', 'refugees', 'Well']", reliev hear solut achiev allow child refuge reloc well done ex…,True,['@MariaLCorbett'],['@Tanya_Ward'],[],0
843,RT @drshamamohd: 102 people have tested Covid positive at #Kumbh. 28 lakh devotees visited #Haridwar on Monday. There is no thermal screeni…,RT @drshamamohd: 102 people have tested Covid positive at #Kumbh. 28 lakh devotees visited #Haridwar on Monday. There is no thermal screeni…,people have tested Covid positive #Kumbh lakh devotees visited #Haridwar Monday There thermal screeni,"['people', 'have', 'tested', 'Covid', 'positive', '#', 'Kumbh', 'lakh', 'devotees', 'visited', '#', 'Haridwar', 'Monday', 'There', 'thermal', 'screeni']","['people', 'Covid', 'Kumbh', 'lakh', 'devotees', 'Haridwar', 'Monday', 'screeni']",  peopl test covid posit #kumbh  lakh devote visit #haridwar monday thermal screeni…,True,['@drshamamohd'],[],"['#Kumbh', '#Haridwar']",0
846,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
848,"RT @htTweets: ""I request Centre to cancel CBSE exams"", says Delhi CM @ArvindKejriwal 

https://t.co/O1JYlJlWOn https://t.co/ZRkMhPzKf5","RT @htTweets: ""I request Centre to cancel CBSE exams"", says Delhi CM @ArvindKejriwal 

 ",request Centre cancel CBSE exams says Delhi,"['request', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'Delhi']","['request', 'Centre', 'cancel', 'CBSE', 'exams', 'Delhi']", request centr cancel cbse exam say delhi cm ,True,['@htTweets'],['@ArvindKejriwal'],[],0
858,"Everyone knows that covid cases are rising enormously. But what hell our govt. is doing about that, we aren't even… https://t.co/8L94AUkHqG","Everyone knows that covid cases are rising enormously. But what hell our govt. is doing about that, we aren't even… ",Everyone knows that covid cases rising enormously what hell govt doing about that aren even,"['Everyone', 'knows', 'that', 'covid', 'cases', 'rising', 'enormously', 'what', 'hell', 'govt', 'doing', 'about', 'that', 'aren', 'even']","['Everyone', 'covid', 'cases', 'hell', 'govt', 'aren']",everyon know covid case rise enorm hell govt even… ,False,[],[],[],0
865,Planning to travel by train? See Indian Railways’ latest COVID-19 Guidelines https://t.co/OEv9t5ioZG via @JK Newspo… https://t.co/WufZIS4OmI,Planning to travel by train? See Indian Railways’ latest COVID-19 Guidelines  via @JK Newspo… ,Planning travel train Indian Railways latest COVID Guidelines Newspo,"['Planning', 'travel', 'train', 'Indian', 'Railways', 'latest', 'COVID', 'Guidelines', 'Newspo']","['travel', 'train', 'Railways', 'COVID', 'Guidelines', 'Newspo']",plan travel train see indian railways’ latest covid  guidelin via newspo… ,False,[],['@JK'],[],0
890,"Thank you beautiful

Links/tags

Follow MY version of the pandemic, see how far we’ll go in #UnprecedentedTimes:… https://t.co/ECL7YL6MUQ","Thank you beautiful

Links/tags

Follow MY version of the pandemic, see how far we’ll go in #UnprecedentedTimes:… ",Thank beautiful Links tags Follow version pandemic #UnprecedentedTimes,"['Thank', 'beautiful', 'Links', 'tags', 'Follow', 'version', 'pandemic', '#', 'UnprecedentedTimes']","['Thank', 'Links', 'tags', 'Follow', 'version', 'pandemic', 'UnprecedentedTimes']",thank beauti link tag follow version pandem see far we’ll go #unprecedentedtimes … ,False,[],[],['#UnprecedentedTimes'],0
896,"RT @SwarajyaMag: Ten Covid-19 Patients Allegedly Die Due To Lack Of Oxygen In Maharashtra’s Vasai Near Mumbai

https://t.co/o48xS6o00N","RT @SwarajyaMag: Ten Covid-19 Patients Allegedly Die Due To Lack Of Oxygen In Maharashtra’s Vasai Near Mumbai

",Covid Patients Allegedly Lack Oxygen Maharashtra Vasai Near Mumbai,"['Covid', 'Patients', 'Allegedly', 'Lack', 'Oxygen', 'Maharashtra', 'Vasai', 'Near', 'Mumbai']","['Covid', 'Patients', 'Lack', 'Oxygen', 'Maharashtra', 'Vasai', 'Near', 'Mumbai']", ten covid  patient allegedli die due lack oxygen maharashtra’ vasai near mumbai ,True,['@SwarajyaMag'],[],[],0
898,"RT @yaajushi: As always, the alleged news portal proves itself the best in fake news.

14 hospitals fully converted to covid special.

How…","RT @yaajushi: As always, the alleged news portal proves itself the best in fake news.

14 hospitals fully converted to covid special.

How…",always alleged news portal proves itself best fake news hospitals fully converted covid special,"['always', 'alleged', 'news', 'portal', 'proves', 'itself', 'best', 'fake', 'news', 'hospitals', 'fully', 'converted', 'covid', 'special']","['news', 'portal', 'news', 'hospitals', 'covid']", alway alleg news portal prove best fake news  hospit fulli convert covid special how…,True,['@yaajushi'],[],[],0
932,@SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont h… https://t.co/pddHJpvdah,@SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont h… ,please speak about neet ordinary doctors working covid centers dont,"['please', 'speak', 'about', 'neet', 'ordinary', 'doctors', 'working', 'covid', 'centers', 'dont']","['doctors', 'covid', 'centers']", sir pleas speak neet pg  us ordinari doctor work covid center dont h… ,False,[],['@SonuSood'],[],0
938,RT @Tanya_Ward: Gardai will now be vaccinated allowing them to travel for the relocation of child refugees from Greece. Story here by @MrJu…,RT @Tanya_Ward: Gardai will now be vaccinated allowing them to travel for the relocation of child refugees from Greece. Story here by @MrJu…,Gardai will vaccinated allowing them travel relocation child refugees from Greece Story here,"['Gardai', 'will', 'vaccinated', 'allowing', 'them', 'travel', 'relocation', 'child', 'refugees', 'from', 'Greece', 'Story', 'here']","['Gardai', 'relocation', 'child', 'refugees', 'Greece', 'Story']", gardai vaccin allow travel reloc child refuge greec stori …,True,['@Tanya_Ward'],['@MrJu'],[],0
944,"DRDO to set up Covid-19 hospital with 500 beds, ICU facilities in Delhi https://t.co/A8oNjtg9Pd","DRDO to set up Covid-19 hospital with 500 beds, ICU facilities in Delhi ",DRDO Covid hospital with beds facilities Delhi,"['DRDO', 'Covid', 'hospital', 'with', 'beds', 'facilities', 'Delhi']","['DRDO', 'Covid', 'hospital', 'beds', 'facilities', 'Delhi']",drdo set covid  hospit  bed icu facil delhi ,False,[],[],[],0
953,"RT @Raad27770743: Mam , 2 lakh Doctors will have to sit for offline NEET PG exam on 18 april . Many are already positive due to covid dutie…","RT @Raad27770743: Mam , 2 lakh Doctors will have to sit for offline NEET PG exam on 18 april . Many are already positive due to covid dutie…",lakh Doctors will have offline NEET exam april Many already positive covid dutie,"['lakh', 'Doctors', 'will', 'have', 'offline', 'NEET', 'exam', 'april', 'Many', 'already', 'positive', 'covid', 'dutie']","['lakh', 'Doctors', 'NEET', 'Many', 'covid', 'dutie']", mam  lakh doctor sit offlin neet pg exam  april mani alreadi posit due covid dutie…,True,['@Raad27770743'],[],[],0
957,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
964,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],0
975,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
982,"RT @somyalakhani: 13,500 #Covid cases in the last 24 hours in #Delhi. Read that number again. Mask up, stay safe.","RT @somyalakhani: 13,500 #Covid cases in the last 24 hours in #Delhi. Read that number again. Mask up, stay safe.",#Covid cases last hours #Delhi Read that number again Mask stay safe,"['#', 'Covid', 'cases', 'last', 'hours', '#', 'Delhi', 'Read', 'that', 'number', 'again', 'Mask', 'stay', 'safe']","['Covid', 'cases', 'hours', 'Delhi', 'Read', 'number', 'Mask', 'stay']",   #covid case last  hour #delhi read number mask stay safe ,True,['@somyalakhani'],[],"['#Covid', '#Delhi']",0
985,"Those with good memories will remember similar outrage last year, focussed on this very part of this very street wh… https://t.co/dlsoillpsF","Those with good memories will remember similar outrage last year, focussed on this very part of this very street wh… ",Those with good memories will remember similar outrage last year focussed this very part this very street,"['Those', 'with', 'good', 'memories', 'will', 'remember', 'similar', 'outrage', 'last', 'year', 'focussed', 'this', 'very', 'part', 'this', 'very', 'street']","['memories', 'outrage', 'year', 'part', 'street']",good memori rememb similar outrag last year focuss part street wh… ,False,[],[],[],0
998,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
1004,RT @mihirssharma: Ok then https://t.co/GAmq43eV8M,RT @mihirssharma: Ok then ,then,['then'],[], ok ,True,['@mihirssharma'],[],[],0
1009,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1022,"not from Michigan, but shut the hell down!","not from Michigan, but shut the hell down!",from Michigan shut hell down,"['from', 'Michigan', 'shut', 'hell', 'down']","['Michigan', 'shut']",ot michigan shut hell ,False,[],[],[],0
1033,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1034,RT @imchandanRay: Gov’t should be held responsible. Why the Gov’t are forcing our future stars to sit for the exams during this fast-spread…,RT @imchandanRay: Gov’t should be held responsible. Why the Gov’t are forcing our future stars to sit for the exams during this fast-spread…,should held responsible forcing future stars exams during this fast spread,"['should', 'held', 'responsible', 'forcing', 'future', 'stars', 'exams', 'during', 'this', 'fast', 'spread']","['future', 'stars', 'spread']", gov’t held respons gov’t forc futur star sit exam fast spread…,True,['@imchandanRay'],[],[],0
1038,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
1045,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1046,"RT @SanjayBodriya: ""I request Centre to cancel CBSE exams"", says Delhi CM @ArvindKejriwal 

https://t.co/G1ReH1WIkf  by #htTweets via Unfol…","RT @SanjayBodriya: ""I request Centre to cancel CBSE exams"", says Delhi CM @ArvindKejriwal 

  by #htTweets via Unfol…",request Centre cancel CBSE exams says Delhi #htTweets Unfol,"['request', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'Delhi', '#', 'htTweets', 'Unfol']","['request', 'Centre', 'cancel', 'CBSE', 'exams', 'Delhi', 'htTweets', 'Unfol']", request centr cancel cbse exam say delhi cm #httweets via unfol…,True,['@SanjayBodriya'],['@ArvindKejriwal'],['#htTweets'],0
1049,"RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…","RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…",lost COVID student grantee College Scholarship most generous available schol,"['lost', 'COVID', 'student', 'grantee', 'College', 'Scholarship', 'most', 'generous', 'available', 'schol']","['COVID', 'student', 'grantee', 'College', 'Scholarship', 'schol']", lost covid ue law student grante colleg law scholarship gener avail schol…,True,['@ryanbalisacan'],[],[],0
1051,RT @vishalbapna: @mybmc need an icu bed with ventilator facility for a covid patient. Tried reaching the hospitals suggested by the war roo…,RT @vishalbapna: @mybmc need an icu bed with ventilator facility for a covid patient. Tried reaching the hospitals suggested by the war roo…,need with ventilator facility covid patient Tried reaching hospitals suggested,"['need', 'with', 'ventilator', 'facility', 'covid', 'patient', 'Tried', 'reaching', 'hospitals', 'suggested']","['need', 'ventilator', 'facility', 'patient', 'Tried', 'reaching', 'hospitals']", need icu bed ventil facil covid patient tri reach hospit suggest war roo…,True,['@vishalbapna'],['@mybmc'],[],0
1069,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1082,RT @H_S_E: Follow our top tips to help your business to be a step closer to being COVID-secure. As we progress throughout the roadmap out o…,RT @H_S_E: Follow our top tips to help your business to be a step closer to being COVID-secure. As we progress throughout the roadmap out o…,Follow tips help your business step closer being COVID secure progress throughout roadmap,"['Follow', 'tips', 'help', 'your', 'business', 'step', 'closer', 'being', 'COVID', 'secure', 'progress', 'throughout', 'roadmap']","['Follow', 'tips', 'business', 'step', 'COVID', 'secure', 'progress', 'roadmap']", follow top tip help busi step closer covid secur progress throughout roadmap o…,True,['@H_S_E'],[],[],0
1093,"Of nearly a million Hindus who bathed on Monday in the Ganges, few observed social distancing or wore masks.… https://t.co/v0wga2hd0h","Of nearly a million Hindus who bathed on Monday in the Ganges, few observed social distancing or wore masks.… ",nearly million Hindus bathed Monday Ganges observed social distancing wore masks,"['nearly', 'million', 'Hindus', 'bathed', 'Monday', 'Ganges', 'observed', 'social', 'distancing', 'wore', 'masks']","['Hindus', 'Monday', 'Ganges', 'distancing', 'masks']",nearli million hindu bath monday gang observ social distanc wore mask … ,False,[],[],[],0
1106,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,RT @DNRamki: Maharashtra and especially the Mumbai Metropolitan Region is now officially beyond redemption. Every single hospital bed you c…,Maharashtra especially Mumbai Metropolitan Region officially beyond redemption Every single hospital,"['Maharashtra', 'especially', 'Mumbai', 'Metropolitan', 'Region', 'officially', 'beyond', 'redemption', 'Every', 'single', 'hospital']","['Maharashtra', 'Mumbai', 'Metropolitan', 'Region', 'redemption', 'Every', 'hospital']", maharashtra especi mumbai metropolitan region offici beyond redempt everi singl hospit bed c…,True,['@DNRamki'],[],[],0
1112,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1137,"RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…","RT @ryanbalisacan: We lost to COVID a UE Law student, a grantee of the College of Law Scholarship--the most generous of all available schol…",lost COVID student grantee College Scholarship most generous available schol,"['lost', 'COVID', 'student', 'grantee', 'College', 'Scholarship', 'most', 'generous', 'available', 'schol']","['COVID', 'student', 'grantee', 'College', 'Scholarship', 'schol']", lost covid ue law student grante colleg law scholarship gener avail schol…,True,['@ryanbalisacan'],[],[],0
1141,RT @latokens: Cities for the post-COVID future https://t.co/ZZkDhafdS3,RT @latokens: Cities for the post-COVID future ,Cities post COVID future,"['Cities', 'post', 'COVID', 'future']","['Cities', 'COVID', 'future']", citi post covid futur ,True,['@latokens'],[],[],0
