,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
860,"RT @SuzanneC0leman: How US law will evaluate artificial intelligence for covid-19 - The BMJ

Read more here: https://t.co/QMuY4Be4Tc

#Arti…","RT @SuzanneC0leman: How US law will evaluate artificial intelligence for covid-19 - The BMJ

Read more here: 

#Arti…",will evaluate artificial intelligence covid Read more here #Arti,"['will', 'evaluate', 'artificial', 'intelligence', 'covid', 'Read', 'more', 'here', '#', 'Arti']","['intelligence', 'covid', 'Read', 'Arti']", us law evalu artifici intellig covid  bmj read #arti…,True,['@SuzanneC0leman'],[],['#Arti'],1
861,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,Exam centres become Covid hotspots health children paramount importance very important cancel,"['Exam', 'centres', 'become', 'Covid', 'hotspots', 'health', 'children', 'paramount', 'importance', 'very', 'important', 'cancel']","['Exam', 'Covid', 'health', 'children', 'importance', 'cancel']", “exam centr becom covid hotspot health children paramount import us import cancel…,True,['@ndtv'],[],[],1
863,Please U'stand that KTU is conducting offline exams from APRIL 15(Thursday). Students are facing many issues to wri… https://t.co/GYGo02t4QM,Please U'stand that KTU is conducting offline exams from APRIL 15(Thursday). Students are facing many issues to wri… ,Please stand that conducting offline exams from APRIL Thursday Students facing many issues,"['Please', 'stand', 'that', 'conducting', 'offline', 'exams', 'from', 'APRIL', 'Thursday', 'Students', 'facing', 'many', 'issues']","['Please', 'exams', 'APRIL', 'Thursday', 'Students', 'issues']",pleas u stand ktu conduct offlin exam april  thursday student face mani issu wri… ,False,[],[],[],1
874,"Fuck the day a Chinese person ate a “mamanthane”🦇, he f*cked us all🤦🏽‍♂️ with this COVID-19","Fuck the day a Chinese person ate a “mamanthane”🦇, he f*cked us all🤦🏽‍♂️ with this COVID-19",Fuck Chinese person mamanthane cked with this COVID,"['Fuck', 'Chinese', 'person', 'mamanthane', 'cked', 'with', 'this', 'COVID']","['Fuck', 'Chinese', 'person', 'mamanthane', 'COVID']",fuck day chines person ate “mamanthane”🦇 f cked us all🤦🏽‍♂️ covid ,False,[],[],[],1
877,"RT @theseoulstory: Im Si Wan reportedly to have donated 40 million won to the Community Chest of Korea

Earlier this year, he also donated…","RT @theseoulstory: Im Si Wan reportedly to have donated 40 million won to the Community Chest of Korea

Earlier this year, he also donated…",reportedly have donated million Community Chest Korea Earlier this year also donated,"['reportedly', 'have', 'donated', 'million', 'Community', 'Chest', 'Korea', 'Earlier', 'this', 'year', 'also', 'donated']","['Community', 'Chest', 'Korea', 'year']", im si wan reportedli donat  million commun chest korea earlier year also donated…,True,['@theseoulstory'],[],[],1
888,"RT @GenderGP: We wrote a blog post about this for trans folks, https://t.co/Da2fmXE7Zq","RT @GenderGP: We wrote a blog post about this for trans folks, ",wrote blog post about this trans folks,"['wrote', 'blog', 'post', 'about', 'this', 'trans', 'folks']","['blog', 'post', 'trans']", wrote blog post tran folk ,True,['@GenderGP'],[],[],1
908,"Chinese Covid vaccines 'don't have high protection rates', official says... https://t.co/PTJMg0lMn1 @YouTubeより","Chinese Covid vaccines 'don't have high protection rates', official says...  @YouTubeより",Chinese Covid vaccines have high protection rates official says,"['Chinese', 'Covid', 'vaccines', 'have', 'high', 'protection', 'rates', 'official', 'says']","['Covid', 'vaccines', 'protection', 'rates']",chines covid vaccin high protect rate offici say より,False,[],['@YouTube'],[],1
914,"Other omnipresent risks will also keep a lid on upside, notably the threat of renewed lockdowns amid a resurgent sp… https://t.co/E8AFtBlYAc","Other omnipresent risks will also keep a lid on upside, notably the threat of renewed lockdowns amid a resurgent sp… ",Other omnipresent risks will also keep upside notably threat renewed lockdowns amid resurgent,"['Other', 'omnipresent', 'risks', 'will', 'also', 'keep', 'upside', 'notably', 'threat', 'renewed', 'lockdowns', 'amid', 'resurgent']","['risks', 'upside', 'threat', 'lockdowns', 'resurgent']",omnipres risk also keep lid upsid notabl threat renew lockdown amid resurg sp… ,False,[],[],[],1
916,RT @guardian: Young people: how have you been affected by the pandemic? https://t.co/6XXaAV8xv5,RT @guardian: Young people: how have you been affected by the pandemic? ,Young people have been affected pandemic,"['Young', 'people', 'have', 'been', 'affected', 'pandemic']","['Young', 'people']", young peopl affect pandem ,True,['@guardian'],[],[],1
920,"RT @Refugees: Health is a fundamental human right.

Fair and equal access to vaccinations, no matter who you are or where you are from, is…","RT @Refugees: Health is a fundamental human right.

Fair and equal access to vaccinations, no matter who you are or where you are from, is…",Health fundamental human right Fair equal access vaccinations matter where from,"['Health', 'fundamental', 'human', 'right', 'Fair', 'equal', 'access', 'vaccinations', 'matter', 'where', 'from']","['Health', 'human', 'Fair', 'access', 'vaccinations']", health fundament human right fair equal access vaccin matter is…,True,['@Refugees'],[],[],1
923,Many of the young people in those pictures will live in shared housing (cos London). The potential for spreading co… https://t.co/K1fln3hvrX,Many of the young people in those pictures will live in shared housing (cos London). The potential for spreading co… ,Many young people those pictures will live shared housing London potential spreading,"['Many', 'young', 'people', 'those', 'pictures', 'will', 'live', 'shared', 'housing', 'London', 'potential', 'spreading']","['people', 'pictures', 'housing', 'London', 'spreading']",mani young peopl pictur live share hous co london potenti spread co… ,False,[],[],[],1
924,RT @RanaAyyub: Has a central team been deputed to the Kumbh to point out the monumental flaw in allowing lakhs of pilgrims who might end up…,RT @RanaAyyub: Has a central team been deputed to the Kumbh to point out the monumental flaw in allowing lakhs of pilgrims who might end up…,central team been deputed Kumbh point monumental flaw allowing lakhs pilgrims might,"['central', 'team', 'been', 'deputed', 'Kumbh', 'point', 'monumental', 'flaw', 'allowing', 'lakhs', 'pilgrims', 'might']","['team', 'Kumbh', 'point', 'flaw', 'pilgrims']", central team deput kumbh point monument flaw allow lakh pilgrim might end up…,True,['@RanaAyyub'],[],[],1
932,@SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont h… https://t.co/pddHJpvdah,@SonuSood Sir please do speak about neet pg 2021.ALL OF US  are ordinary doctors working in covid centers.We dont h… ,please speak about neet ordinary doctors working covid centers dont,"['please', 'speak', 'about', 'neet', 'ordinary', 'doctors', 'working', 'covid', 'centers', 'dont']","['doctors', 'covid', 'centers']", sir pleas speak neet pg  us ordinari doctor work covid center dont h… ,False,[],['@SonuSood'],[],1
934,"'They wanted her out'  - Because she, supported by Post office operators, resisted Govt push to privatise","'They wanted her out'  - Because she, supported by Post office operators, resisted Govt push to privatise",They wanted Because supported Post office operators resisted Govt push privatise,"['They', 'wanted', 'Because', 'supported', 'Post', 'office', 'operators', 'resisted', 'Govt', 'push', 'privatise']","['Post', 'office', 'operators', 'Govt', 'push', 'privatise']", want support post offic oper resist govt push privatis,False,[],[],[],1
952,RT @priyankagandhi: Come on @cbseindia29 @DrRPNishank @narendramodi do the right thing!,RT @priyankagandhi: Come on @cbseindia29 @DrRPNishank @narendramodi do the right thing!,Come right thing,"['Come', 'right', 'thing']","['Come', 'thing']", come right thing ,True,['@priyankagandhi'],"['@cbseindia29', '@DrRPNishank', '@narendramodi']",[],1
969,RT @21WIRE: Just a reminder of what the corporate media is not reporting. This is a very moving testimony on dangers of this experimental n…,RT @21WIRE: Just a reminder of what the corporate media is not reporting. This is a very moving testimony on dangers of this experimental n…,Just reminder what corporate media reporting This very moving testimony dangers this experimental,"['Just', 'reminder', 'what', 'corporate', 'media', 'reporting', 'This', 'very', 'moving', 'testimony', 'dangers', 'this', 'experimental']","['media', 'testimony', 'dangers', 'experimental']",rt wire remind corpor media report move testimoni danger experiment n…,True,[],[],[],1
976,RT @EnvSciTech: Read the full article in ES&amp;T Letters: https://t.co/cdKVkJmMzq https://t.co/kxTuwgHVUH,RT @EnvSciTech: Read the full article in ES&amp;T Letters:  ,Read full article Letters,"['Read', 'full', 'article', 'Letters']","['article', 'Letters']", read full articl es amp letter ,True,['@EnvSciTech'],[],[],1
979,"RT @laurenboebert: BLM will burn down cities and destroy business.

Democrats will do nothing to stop them.

Both then have the audacity to…","RT @laurenboebert: BLM will burn down cities and destroy business.

Democrats will do nothing to stop them.

Both then have the audacity to…",will burn down cities destroy business Democrats will nothing stop them Both then have audacity,"['will', 'burn', 'down', 'cities', 'destroy', 'business', 'Democrats', 'will', 'nothing', 'stop', 'them', 'Both', 'then', 'have', 'audacity']","['cities', 'business', 'Democrats', 'nothing', 'audacity']", blm burn citi destroy busi democrat noth stop audac to…,True,['@laurenboebert'],[],[],1
980,"Although she would defo use a private jet (like the rest of them) so no covid risk, the rich just be chilling, stil… https://t.co/E0eX1BqIQx","Although she would defo use a private jet (like the rest of them) so no covid risk, the rich just be chilling, stil… ",Although would defo private like rest them covid risk rich just chilling stil,"['Although', 'would', 'defo', 'private', 'like', 'rest', 'them', 'covid', 'risk', 'rich', 'just', 'chilling', 'stil']","['risk', 'stil']",although would defo use privat jet like rest covid risk rich chill stil… ,False,[],[],[],1
984,"So nothing on @NHSEnglandLDN test &amp; trace app, can’t get a test for a week on the booking system, and pubs and ever… https://t.co/cLzNgk8oSw","So nothing on @NHSEnglandLDN test &amp; trace app, can’t get a test for a week on the booking system, and pubs and ever… ",nothing test trace test week booking system pubs ever,"['nothing', 'test', 'trace', 'test', 'week', 'booking', 'system', 'pubs', 'ever']","['nothing', 'test', 'trace', 'test', 'week', 'system', 'pubs']",noth test amp trace app can’t get test week book system pub ever… ,False,[],['@NHSEnglandLDN'],[],1
997,Where are thier keeping Negative Covid-19 reports? 🤔🤔,Where are thier keeping Negative Covid-19 reports? 🤔🤔,Where thier keeping Negative Covid reports,"['Where', 'thier', 'keeping', 'Negative', 'Covid', 'reports']","['thier', 'Covid', 'reports']",thier keep neg covid  report 🤔🤔,False,[],[],[],1
1008,@StephenAtHome huge fan of show and your career. Is there any chance getting your late show covid tour shirt in Australia?,@StephenAtHome huge fan of show and your career. Is there any chance getting your late show covid tour shirt in Australia?,huge show your career there chance getting your late show covid tour shirt Australia,"['huge', 'show', 'your', 'career', 'there', 'chance', 'getting', 'your', 'late', 'show', 'covid', 'tour', 'shirt', 'Australia']","['career', 'chance', 'show', 'shirt', 'Australia']", huge fan show career chanc get late show covid tour shirt australia ,False,[],['@StephenAtHome'],[],1
1016,RT @fehowarth: Australia news live: Christine Holgate says she was ‘bullied’ and Australia Post chairman fabricated evidence https://t.co/M…,RT @fehowarth: Australia news live: Christine Holgate says she was ‘bullied’ and Australia Post chairman fabricated evidence ,Australia news live Christine Holgate says bullied Australia Post chairman fabricated evidence,"['Australia', 'news', 'live', 'Christine', 'Holgate', 'says', 'bullied', 'Australia', 'Post', 'chairman', 'fabricated', 'evidence']","['Australia', 'news', 'Christine', 'Holgate', 'Australia', 'Post', 'chairman', 'evidence']", australia news live christin holgat say ‘bullied’ australia post chairman fabric evid ,True,['@fehowarth'],[],[],1
1018,"RT @cepr_org: 📢 This week: 73rd Economic Policy Panel
'The Economics of Covid-19'
📅 15 &amp; 16 April
Full Programme: https://t.co/WBfm31oItI…","RT @cepr_org: 📢 This week: 73rd Economic Policy Panel
'The Economics of Covid-19'
📅 15 &amp; 16 April
Full Programme: ",This week Economic Policy Panel Economics Covid April Full Programme,"['This', 'week', 'Economic', 'Policy', 'Panel', 'Economics', 'Covid', 'April', 'Full', 'Programme']","['week', 'Policy', 'Panel', 'Economics', 'Covid', 'April', 'Full', 'Programme']", 📢 week rd econom polici panel econom covid  📅  amp  april full programm ,True,['@cepr_org'],[],[],1
1028,"8,571 new COVID-19 cases push Philippines’ total to over 884,000 (By: @joahnacasilao ) https://t.co/1PG1zSqELI","8,571 new COVID-19 cases push Philippines’ total to over 884,000 (By: @joahnacasilao ) ",COVID cases push Philippines total over,"['COVID', 'cases', 'push', 'Philippines', 'total', 'over']","['COVID', 'cases', 'Philippines', 'total']",  new covid  case push philippines’ total   ,False,[],['@joahnacasilao'],[],1
1037,"An interesting look at the “mental mist”, a permanent fatigue and forgetfulness identified as a post-Covid syndrome… https://t.co/UFqbOEgFFX","An interesting look at the “mental mist”, a permanent fatigue and forgetfulness identified as a post-Covid syndrome… ",interesting look mental mist permanent fatigue forgetfulness identified post Covid syndrome,"['interesting', 'look', 'mental', 'mist', 'permanent', 'fatigue', 'forgetfulness', 'identified', 'post', 'Covid', 'syndrome']","['look', 'mist', 'fatigue', 'forgetfulness', 'post', 'Covid', 'syndrome']",interest look “mental mist” perman fatigu forget identifi post covid syndrome… ,False,[],[],[],1
1042,"RT @LionelMedia: So, let me get this straight. I'm banned and clobbered if I question COVID mechanics and the like but sex trafficking's al…","RT @LionelMedia: So, let me get this straight. I'm banned and clobbered if I question COVID mechanics and the like but sex trafficking's al…",this straight banned clobbered question COVID mechanics like trafficking,"['this', 'straight', 'banned', 'clobbered', 'question', 'COVID', 'mechanics', 'like', 'trafficking']","['question', 'COVID', 'mechanics']", let get straight ban clobber question covid mechan like sex traffick al…,True,['@LionelMedia'],[],[],1
1044,"@rosiefiore And here’s the link:

https://t.co/E8crupdi8r

Of course I’m still down with the kids, so I have to wait....","@rosiefiore And here’s the link:



Of course I’m still down with the kids, so I have to wait....",here link course still down with kids have wait,"['here', 'link', 'course', 'still', 'down', 'with', 'kids', 'have', 'wait']","['course', 'kids', 'wait']", here’ link cours i’m still kid wait ,False,[],['@rosiefiore'],[],1
1050,Watch this sort of data. It will help determine the post mortem we hold or don't hold over the government's handlin… https://t.co/NJiDA8rrBJ,Watch this sort of data. It will help determine the post mortem we hold or don't hold over the government's handlin… ,Watch this sort data will help determine post mortem hold hold over government handlin,"['Watch', 'this', 'sort', 'data', 'will', 'help', 'determine', 'post', 'mortem', 'hold', 'hold', 'over', 'government', 'handlin']","['sort', 'data', 'post', 'mortem', 'government', 'handlin']",watch sort data help determin post mortem hold hold govern handlin… ,False,[],[],[],1
1052,RT @DAILYTRENDNEWS2: Covid-19 Protocol: FAAN Suspend Drivers From Picking Passengers At Airport Terminals https://t.co/CgsqEVB1om,RT @DAILYTRENDNEWS2: Covid-19 Protocol: FAAN Suspend Drivers From Picking Passengers At Airport Terminals ,Covid Protocol FAAN Suspend Drivers From Picking Passengers Airport Terminals,"['Covid', 'Protocol', 'FAAN', 'Suspend', 'Drivers', 'From', 'Picking', 'Passengers', 'Airport', 'Terminals']","['Covid', 'Protocol', 'FAAN', 'Suspend', 'Drivers', 'From', 'Passengers', 'Airport', 'Terminals']", covid  protocol faan suspend driver pick passeng airport termin ,True,['@DAILYTRENDNEWS2'],[],[],1
1061,"RT @mattwridley: ""Science, like journalism, should always follow the trail of evidence to wherever it leads"".

Fine article on how amateur…","RT @mattwridley: ""Science, like journalism, should always follow the trail of evidence to wherever it leads"".

Fine article on how amateur…",Science like journalism should always follow trail evidence wherever leads Fine article amateur,"['Science', 'like', 'journalism', 'should', 'always', 'follow', 'trail', 'evidence', 'wherever', 'leads', 'Fine', 'article', 'amateur']","['Science', 'journalism', 'trail', 'evidence', 'article', 'amateur']", scienc like journal alway follow trail evid wherev lead fine articl amateur…,True,['@mattwridley'],[],[],1
1076,"RT @SanjeevSanskrit: Oath:
1. I will not buy anything from Thook brigade
2. I will not take any service from Thook brigade
3. I will not em…","RT @SanjeevSanskrit: Oath:
1. I will not buy anything from Thook brigade
2. I will not take any service from Thook brigade
3. I will not em…",Oath will anything from Thook brigade will take service from Thook brigade will,"['Oath', 'will', 'anything', 'from', 'Thook', 'brigade', 'will', 'take', 'service', 'from', 'Thook', 'brigade', 'will']","['Oath', 'anything', 'Thook', 'brigade', 'service', 'Thook', 'brigade']", oath  buy anyth thook brigad  take servic thook brigad  em…,True,['@SanjeevSanskrit'],[],[],1
1079,RT @LukeJohnsonRCP: Brilliant article about Covid fanaticism - essential reading  https://t.co/D9ppCPmPJM,RT @LukeJohnsonRCP: Brilliant article about Covid fanaticism - essential reading  ,Brilliant article about Covid fanaticism essential reading,"['Brilliant', 'article', 'about', 'Covid', 'fanaticism', 'essential', 'reading']","['article', 'Covid', 'fanaticism', 'reading']", brilliant articl covid fanatic essenti read ,True,['@LukeJohnsonRCP'],[],[],1
1082,RT @H_S_E: Follow our top tips to help your business to be a step closer to being COVID-secure. As we progress throughout the roadmap out o…,RT @H_S_E: Follow our top tips to help your business to be a step closer to being COVID-secure. As we progress throughout the roadmap out o…,Follow tips help your business step closer being COVID secure progress throughout roadmap,"['Follow', 'tips', 'help', 'your', 'business', 'step', 'closer', 'being', 'COVID', 'secure', 'progress', 'throughout', 'roadmap']","['Follow', 'tips', 'business', 'step', 'COVID', 'secure', 'progress', 'roadmap']", follow top tip help busi step closer covid secur progress throughout roadmap o…,True,['@H_S_E'],[],[],1
1115,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,Exam centres become Covid hotspots health children paramount importance very important cancel,"['Exam', 'centres', 'become', 'Covid', 'hotspots', 'health', 'children', 'paramount', 'importance', 'very', 'important', 'cancel']","['Exam', 'Covid', 'health', 'children', 'importance', 'cancel']", “exam centr becom covid hotspot health children paramount import us import cancel…,True,['@ndtv'],[],[],1
1118,Take care in the open air! The risk of transmitting COVID-19 may be less outside but the risk is high when you are… https://t.co/bk5T3Iut3p,Take care in the open air! The risk of transmitting COVID-19 may be less outside but the risk is high when you are… ,Take care open risk transmitting COVID less outside risk high when,"['Take', 'care', 'open', 'risk', 'transmitting', 'COVID', 'less', 'outside', 'risk', 'high', 'when']","['Take', 'care', 'risk', 'COVID', 'risk']",take care open air risk transmit covid  may less outsid risk high are… ,False,[],[],[],1
1122,"RT @IYC: Well this is how MP Government is handling the rise of covid cases ! 

 https://t.co/mKdj1GXedC","RT @IYC: Well this is how MP Government is handling the rise of covid cases ! 

 ",Well this Government handling rise covid cases,"['Well', 'this', 'Government', 'handling', 'rise', 'covid', 'cases']","['Government', 'rise', 'covid', 'cases']", well mp govern handl rise covid case ,True,['@IYC'],[],[],1
1131,RT @CKing0709a: #AntiCult: Guess what? We have another cunt in California that needs reeducated. Say hello to San Marcos High School teache…,RT @CKing0709a: #AntiCult: Guess what? We have another cunt in California that needs reeducated. Say hello to San Marcos High School teache…,#AntiCult Guess what have another cunt California that needs reeducated hello Marcos High School teache,"['#', 'AntiCult', 'Guess', 'what', 'have', 'another', 'cunt', 'California', 'that', 'needs', 'reeducated', 'hello', 'Marcos', 'High', 'School', 'teache']","['AntiCult', 'Guess', 'cunt', 'California', 'hello', 'Marcos', 'High', 'School', 'teache']", #anticult guess anoth cunt california need reeduc say hello san marco high school teache…,True,['@CKing0709a'],[],['#AntiCult'],1
1134,RT @rahulroushan: Latest mutant of Covid,RT @rahulroushan: Latest mutant of Covid,Latest mutant Covid,"['Latest', 'mutant', 'Covid']","['Latest', 'mutant', 'Covid']", latest mutant covid,True,['@rahulroushan'],[],[],1
1139,"@velvetgh0st I got my first one, I’ve never been so willing to be jabbed! It gave me a bad migraine and i was exhau… https://t.co/XGciUHSI3D","@velvetgh0st I got my first one, I’ve never been so willing to be jabbed! It gave me a bad migraine and i was exhau… ",first never been willing jabbed gave migraine exhau,"['first', 'never', 'been', 'willing', 'jabbed', 'gave', 'migraine', 'exhau']","['jabbed', 'migraine', 'exhau']", got first one i’v never will jab gave bad migrain exhau… ,False,[],['@velvetgh0st'],[],1
1142,"RT @laurenboebert: BLM will burn down cities and destroy business.

Democrats will do nothing to stop them.

Both then have the audacity to…","RT @laurenboebert: BLM will burn down cities and destroy business.

Democrats will do nothing to stop them.

Both then have the audacity to…",will burn down cities destroy business Democrats will nothing stop them Both then have audacity,"['will', 'burn', 'down', 'cities', 'destroy', 'business', 'Democrats', 'will', 'nothing', 'stop', 'them', 'Both', 'then', 'have', 'audacity']","['cities', 'business', 'Democrats', 'nothing', 'audacity']", blm burn citi destroy busi democrat noth stop audac to…,True,['@laurenboebert'],[],[],1
1155,@NirsalMFB When is disbursement commencing for applicants who applied In February 2021 for Covid-19 household loan ?,@NirsalMFB When is disbursement commencing for applicants who applied In February 2021 for Covid-19 household loan ?,When disbursement commencing applicants applied February Covid household loan,"['When', 'disbursement', 'commencing', 'applicants', 'applied', 'February', 'Covid', 'household', 'loan']","['disbursement', 'applicants', 'February', 'Covid', 'household', 'loan']", disburs commenc applic appli februari  covid  household loan ,False,[],['@NirsalMFB'],[],1
1156,"📊 | Covid-19 outbreak risk surpasses 300 for first time in 2 months

1,405 new cases (PCR &amp; antigen tests) ➡ Total… https://t.co/iXltXcZoBh","📊 | Covid-19 outbreak risk surpasses 300 for first time in 2 months

1,405 new cases (PCR &amp; antigen tests) ➡ Total… ",Covid outbreak risk surpasses first time months cases antigen tests Total,"['Covid', 'outbreak', 'risk', 'surpasses', 'first', 'time', 'months', 'cases', 'antigen', 'tests', 'Total']","['Covid', 'outbreak', 'risk', 'surpasses', 'time', 'months', 'cases', 'tests']",📊 covid  outbreak risk surpass  first time  month   new case pcr amp antigen test ➡ total… ,False,[],[],[],1
1159,"Pls watch &amp; download before they ban it again 
https://t.co/v4U2DZZkms
@ProfTimNoakes @Paratus2014 @megan_knipe… https://t.co/l3aN5su4EI","Pls watch &amp; download before they ban it again 

@ProfTimNoakes @Paratus2014 @megan_knipe… ",watch download before they again,"['watch', 'download', 'before', 'they', 'again']","['watch', 'download']",pl watch amp download ban … ,False,[],"['@ProfTimNoakes', '@Paratus2014', '@megan_knipe']",[],1
1172,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,RT @ndtv: “Exam centres can become Covid hotspots. The health of children is of paramount importance to us. It is very important to cancel…,Exam centres become Covid hotspots health children paramount importance very important cancel,"['Exam', 'centres', 'become', 'Covid', 'hotspots', 'health', 'children', 'paramount', 'importance', 'very', 'important', 'cancel']","['Exam', 'Covid', 'health', 'children', 'importance', 'cancel']", “exam centr becom covid hotspot health children paramount import us import cancel…,True,['@ndtv'],[],[],1
1181,"RT @AryanShokeen11: @narendramodi apne hi swaal,apne hi jwaab in #ParikshaPeCharcha2021 when will u answer the real question sir?What if an…","RT @AryanShokeen11: @narendramodi apne hi swaal,apne hi jwaab in #ParikshaPeCharcha2021 when will u answer the real question sir?What if an…",apne swaal apne jwaab #ParikshaPeCharcha when will answer real question What,"['apne', 'swaal', 'apne', 'jwaab', '#', 'ParikshaPeCharcha', 'when', 'will', 'answer', 'real', 'question', 'What']","['apne', 'swaal', 'jwaab', 'ParikshaPeCharcha', 'question']", apn hi swaal apn hi jwaab #parikshapecharcha u answer real question sir an…,True,['@AryanShokeen11'],['@narendramodi'],['#ParikshaPeCharcha2021'],1
1187,"RT @mattwridley: ""Science, like journalism, should always follow the trail of evidence to wherever it leads"".

Fine article on how amateur…","RT @mattwridley: ""Science, like journalism, should always follow the trail of evidence to wherever it leads"".

Fine article on how amateur…",Science like journalism should always follow trail evidence wherever leads Fine article amateur,"['Science', 'like', 'journalism', 'should', 'always', 'follow', 'trail', 'evidence', 'wherever', 'leads', 'Fine', 'article', 'amateur']","['Science', 'journalism', 'trail', 'evidence', 'article', 'amateur']", scienc like journal alway follow trail evid wherev lead fine articl amateur…,True,['@mattwridley'],[],[],1
1192,RT @MichaelPSenger: COVID-19 is communism rebooted for the 21st century. Since the original egalitarian propaganda of communism no longer f…,RT @MichaelPSenger: COVID-19 is communism rebooted for the 21st century. Since the original egalitarian propaganda of communism no longer f…,COVID communism rebooted century Since original egalitarian propaganda communism longer,"['COVID', 'communism', 'rebooted', 'century', 'Since', 'original', 'egalitarian', 'propaganda', 'communism', 'longer']","['COVID', 'communism', 'century', 'propaganda', 'communism']", covid  commun reboot st centuri sinc origin egalitarian propaganda commun longer f…,True,['@MichaelPSenger'],[],[],1
1199,RT @toryboypierce: New figures show that Britain now has the lowest covid infection rates. The vaccine rollout and lockdown have been a dea…,RT @toryboypierce: New figures show that Britain now has the lowest covid infection rates. The vaccine rollout and lockdown have been a dea…,figures show that Britain lowest covid infection rates vaccine rollout lockdown have been,"['figures', 'show', 'that', 'Britain', 'lowest', 'covid', 'infection', 'rates', 'vaccine', 'rollout', 'lockdown', 'have', 'been']","['figures', 'Britain', 'covid', 'infection', 'rates', 'lockdown']", new figur show britain lowest covid infect rate vaccin rollout lockdown dea…,True,['@toryboypierce'],[],[],1
1201,RT @drandrestrydom: Good news - all individuals aged 16 and older with #Downsyndrome now have access to #COVID vaccinations in the US!,RT @drandrestrydom: Good news - all individuals aged 16 and older with #Downsyndrome now have access to #COVID vaccinations in the US!,Good news individuals aged older with #Downsyndrome have access #COVID vaccinations,"['Good', 'news', 'individuals', 'aged', 'older', 'with', '#', 'Downsyndrome', 'have', 'access', '#', 'COVID', 'vaccinations']","['news', 'individuals', 'Downsyndrome', 'access', 'COVID', 'vaccinations']", good news individu age  older #downsyndrome access #covid vaccin us ,True,['@drandrestrydom'],[],"['#Downsyndrome', '#COVID']",1
1206,"RT @doctor_oxford: Here is how you imagine the 150k lives lost to Covid.

It’s just taken me 10 mins to walk the half kilometre length of t…","RT @doctor_oxford: Here is how you imagine the 150k lives lost to Covid.

It’s just taken me 10 mins to walk the half kilometre length of t…",Here imagine lives lost Covid just taken mins walk half kilometre length,"['Here', 'imagine', 'lives', 'lost', 'Covid', 'just', 'taken', 'mins', 'walk', 'half', 'kilometre', 'length']","['Covid', 'mins', 'half', 'kilometre', 'length']", imagin k live lost covid it’ taken  min walk half kilometr length t…,True,['@doctor_oxford'],[],[],1
1215,RT @WhiteIsTheFury: Horrific video out of California shows LAPD officers forcibly administer the COVID-19 vaccine to a trio of women with s…,RT @WhiteIsTheFury: Horrific video out of California shows LAPD officers forcibly administer the COVID-19 vaccine to a trio of women with s…,Horrific video California shows LAPD officers forcibly administer COVID vaccine trio women with,"['Horrific', 'video', 'California', 'shows', 'LAPD', 'officers', 'forcibly', 'administer', 'COVID', 'vaccine', 'trio', 'women', 'with']","['Horrific', 'video', 'California', 'LAPD', 'officers', 'COVID', 'vaccine', 'trio', 'women']", horrif video california show lapd offic forcibl administ covid  vaccin trio women s…,True,['@WhiteIsTheFury'],[],[],1
1222,"RT @alfonslopeztena: 170,000 new COVID infections a day in India
https://t.co/iRR8he9VpG","RT @alfonslopeztena: 170,000 new COVID infections a day in India
",COVID infections India,"['COVID', 'infections', 'India']","['COVID', 'infections', 'India']",   new covid infect day india ,True,['@alfonslopeztena'],[],[],1
1223,"RT @CMHelpline1076: 'How CM's Helpline became the lifeline of Covid crisis management'

In the years to come, CM helpline will be remembere…","RT @CMHelpline1076: 'How CM's Helpline became the lifeline of Covid crisis management'

In the years to come, CM helpline will be remembere…",Helpline became lifeline Covid crisis management years come helpline will remembere,"['Helpline', 'became', 'lifeline', 'Covid', 'crisis', 'management', 'years', 'come', 'helpline', 'will', 'remembere']","['Helpline', 'Covid', 'crisis', 'management', 'years', 'helpline']", cm helplin becam lifelin covid crisi manag year come cm helplin remembere…,True,['@CMHelpline1076'],[],[],1
1230,RT @LozzaFox: I’m guessing less than sending covid test kits to everyone in England. https://t.co/HhTMgx2Ovd,RT @LozzaFox: I’m guessing less than sending covid test kits to everyone in England. ,guessing less than sending covid test kits everyone England,"['guessing', 'less', 'than', 'sending', 'covid', 'test', 'kits', 'everyone', 'England']","['test', 'kits', 'everyone', 'England']", i’m guess less send covid test kit everyon england ,True,['@LozzaFox'],[],[],1
