,Tweets,new,tidy_text,tok,nouns,clean_tweet,is_retweet,retweeted,mentioned,hashtags,cluster
1327,RT @SonuMah60815894: @akshaykumar I requesting you to support us to cancel the cbse 10th and 12th board exams to view the covid cases in in…,RT @SonuMah60815894: @akshaykumar I requesting you to support us to cancel the cbse 10th and 12th board exams to view the covid cases in in…,requesting support cancel cbse board exams view covid cases,"['requesting', 'support', 'cancel', 'cbse', 'board', 'exams', 'view', 'covid', 'cases']","['support', 'cancel', 'cbse', 'board', 'cases']", request support us cancel cbse th th board exam view covid case in…,True,['@SonuMah60815894'],['@akshaykumar'],[],0
1350,RT @t_rayon: Our spatio-temporal single-cell atlas of the human developing spinal cord is online. We provide an overall description of the…,RT @t_rayon: Our spatio-temporal single-cell atlas of the human developing spinal cord is online. We provide an overall description of the…,spatio temporal single cell atlas human developing spinal cord online provide overall description,"['spatio', 'temporal', 'single', 'cell', 'atlas', 'human', 'developing', 'spinal', 'cord', 'online', 'provide', 'overall', 'description']","['cell', 'atlas', 'cord', 'online', 'description']", spatio tempor singl cell atla human develop spinal cord onlin provid overal descript the…,True,['@t_rayon'],[],[],0
1353,"RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…","RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…",Delhi comes support Students CBSE board exams held Delhi lakh students lakh teachers,"['Delhi', 'comes', 'support', 'Students', 'CBSE', 'board', 'exams', 'held', 'Delhi', 'lakh', 'students', 'lakh', 'teachers']","['Delhi', 'Students', 'CBSE', 'board', 'Delhi', 'students', 'teachers']", delhi cm come support student cbse board exam held delhi  lakh student amp  lakh teacher wi…,True,['@trolllikebroo'],[],[],0
1356,#cancelboardexams2021 #internalassessment #boardexams2021 #StudentsLivesMatter save students save future,#cancelboardexams2021 #internalassessment #boardexams2021 #StudentsLivesMatter save students save future,#cancelboardexams #internalassessment #boardexams #StudentsLivesMatter save students save future,"['#', 'cancelboardexams', '#', 'internalassessment', '#', 'boardexams', '#', 'StudentsLivesMatter', 'save', 'students', 'save', 'future']","['cancelboardexams', 'boardexams', 'StudentsLivesMatter', 'students', 'future']",#cancelboardexams #internalassessment #boardexams #studentslivesmatter save student save futur,False,[],[],"['#cancelboardexams2021', '#internalassessment', '#boardexams2021', '#StudentsLivesMatter']",0
1357,"RT @chimeracoder: Jim was my friend in college. Six hours after he tweeted this, he was killed while biking by a car that ran into him.","RT @chimeracoder: Jim was my friend in college. Six hours after he tweeted this, he was killed while biking by a car that ran into him.",friend college hours after tweeted this killed while biking that into,"['friend', 'college', 'hours', 'after', 'tweeted', 'this', 'killed', 'while', 'biking', 'that', 'into']","['friend', 'college', 'hours']", jim friend colleg six hour tweet kill bike car ran ,True,['@chimeracoder'],[],[],0
1373,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
1410,RT @ZeeNewsEnglish: #Delhi Chief Minister #ArvindKejriwal appeals to the Centre to cancel the upcoming CBSE 2021 board exams following a sp…,RT @ZeeNewsEnglish: #Delhi Chief Minister #ArvindKejriwal appeals to the Centre to cancel the upcoming CBSE 2021 board exams following a sp…,#Delhi Chief Minister #ArvindKejriwal appeals Centre cancel upcoming CBSE board exams following,"['#', 'Delhi', 'Chief', 'Minister', '#', 'ArvindKejriwal', 'appeals', 'Centre', 'cancel', 'upcoming', 'CBSE', 'board', 'exams', 'following']","['Delhi', 'Chief', 'Minister', 'ArvindKejriwal', 'appeals', 'Centre', 'cancel', 'CBSE', 'board']", #delhi chief minist #arvindkejriwal appeal centr cancel upcom cbse  board exam follow sp…,True,['@ZeeNewsEnglish'],[],"['#Delhi', '#ArvindKejriwal']",0
1420,"#SARSCoV2 #SARS_CoV_2
13,500 new cases in last 24 hours, says Delhi CM Kejriwal https://t.co/H6nZvryXKq
Naturopathy… https://t.co/3HEgLpgQCP","#SARSCoV2 #SARS_CoV_2
13,500 new cases in last 24 hours, says Delhi CM Kejriwal 
Naturopathy… ",#SARSCoV #SARS cases last hours says Delhi Kejriwal Naturopathy,"['#', 'SARSCoV', '#', 'SARS', 'cases', 'last', 'hours', 'says', 'Delhi', 'Kejriwal', 'Naturopathy']","['SARSCoV', 'SARS', 'cases', 'hours', 'Delhi', 'Kejriwal', 'Naturopathy']",#sarscov #sars cov    new case last  hour say delhi cm kejriw naturopathy… ,False,[],[],"['#SARSCoV2', '#SARS_CoV_2']",0
1425,RT @deepmaity91: As we know that covid cases are increasing day by day and thousands of cases are coming in a day and offline examination i…,RT @deepmaity91: As we know that covid cases are increasing day by day and thousands of cases are coming in a day and offline examination i…,know that covid cases increasing thousands cases coming offline examination,"['know', 'that', 'covid', 'cases', 'increasing', 'thousands', 'cases', 'coming', 'offline', 'examination']","['cases', 'thousands', 'cases', 'examination']", know covid case increas day day thousand case come day offlin examin i…,True,['@deepmaity91'],[],[],0
1438,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
1444,RT @vinodnku: Covid second wave: Centre mulling over rescheduling CBSE Board exams https://t.co/SXolOQcPZL,RT @vinodnku: Covid second wave: Centre mulling over rescheduling CBSE Board exams ,Covid second wave Centre mulling over rescheduling CBSE Board exams,"['Covid', 'second', 'wave', 'Centre', 'mulling', 'over', 'rescheduling', 'CBSE', 'Board', 'exams']","['Covid', 'wave', 'Centre', 'mulling', 'CBSE', 'Board']", covid second wave centr mull reschedul cbse board exam ,True,['@vinodnku'],[],[],0
1448,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1468,"RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…","RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…",Delhi comes support Students CBSE board exams held Delhi lakh students lakh teachers,"['Delhi', 'comes', 'support', 'Students', 'CBSE', 'board', 'exams', 'held', 'Delhi', 'lakh', 'students', 'lakh', 'teachers']","['Delhi', 'Students', 'CBSE', 'board', 'Delhi', 'students', 'teachers']", delhi cm come support student cbse board exam held delhi  lakh student amp  lakh teacher wi…,True,['@trolllikebroo'],[],[],0
1478,RT @Dailyaddaa: Delhi CM @ArvindKejriwal in the press conference expressed concern over the growing cases of #COVID . He said that due to t…,RT @Dailyaddaa: Delhi CM @ArvindKejriwal in the press conference expressed concern over the growing cases of #COVID . He said that due to t…,Delhi press conference expressed concern over growing cases #COVID said that,"['Delhi', 'press', 'conference', 'expressed', 'concern', 'over', 'growing', 'cases', '#', 'COVID', 'said', 'that']","['Delhi', 'press', 'conference', 'concern', 'cases', 'COVID']", delhi cm press confer express concern grow case #covid said due t…,True,['@Dailyaddaa'],['@ArvindKejriwal'],['#COVID'],0
1525,"RT @RahulSharma25: #cancelboardexam2021 
As we see the covid cases are rising here in India and cbse is focusing more on boards and not on…","RT @RahulSharma25: #cancelboardexam2021 
As we see the covid cases are rising here in India and cbse is focusing more on boards and not on…",#cancelboardexam covid cases rising here India cbse focusing more boards,"['#', 'cancelboardexam', 'covid', 'cases', 'rising', 'here', 'India', 'cbse', 'focusing', 'more', 'boards']","['cancelboardexam', 'covid', 'cases', 'India', 'cbse', 'boards']", #cancelboardexam see covid case rise india cbse focus board on…,True,['@RahulSharma25'],[],['#cancelboardexam2021'],0
1526,"CBSE full form 👇👇👇😂😂

#cancelboardexams2021","CBSE full form 👇👇👇😂😂

#cancelboardexams2021",CBSE full form #cancelboardexams,"['CBSE', 'full', 'form', '#', 'cancelboardexams']","['CBSE', 'form', 'cancelboardexams']",cbse full form 👇👇👇😂😂 #cancelboardexams,False,[],[],['#cancelboardexams2021'],0
1560,"RT @ZeeBusiness: #CancelBoardExam2021: Now, #SonuSood requests this to everyone amid rising #Covid19 cases  

https://t.co/wa2XbrcKpT","RT @ZeeBusiness: #CancelBoardExam2021: Now, #SonuSood requests this to everyone amid rising #Covid19 cases  

",#CancelBoardExam #SonuSood requests this everyone amid rising #Covid cases,"['#', 'CancelBoardExam', '#', 'SonuSood', 'requests', 'this', 'everyone', 'amid', 'rising', '#', 'Covid', 'cases']","['CancelBoardExam', 'SonuSood', 'requests', 'everyone', 'Covid', 'cases']", #cancelboardexam #sonusood request everyon amid rise #covid case ,True,['@ZeeBusiness'],[],"['#CancelBoardExam2021', '#SonuSood', '#Covid19']",0
1568,RT @AllCBSENews: Kejriwal urges Centre to cancel CBSE board exams as COVID-19 cases rise in Delhi https://t.co/5nprM1bEEQ #CBSE #CBSENews,RT @AllCBSENews: Kejriwal urges Centre to cancel CBSE board exams as COVID-19 cases rise in Delhi  #CBSE #CBSENews,Kejriwal urges Centre cancel CBSE board exams COVID cases rise Delhi #CBSE #CBSENews,"['Kejriwal', 'urges', 'Centre', 'cancel', 'CBSE', 'board', 'exams', 'COVID', 'cases', 'rise', 'Delhi', '#', 'CBSE', '#', 'CBSENews']","['Kejriwal', 'Centre', 'cancel', 'CBSE', 'board', 'COVID', 'cases', 'Delhi', 'CBSE', 'CBSENews']", kejriw urg centr cancel cbse board exam covid  case rise delhi #cbse #cbsenews,True,['@AllCBSENews'],[],"['#CBSE', '#CBSENews']",0
1570,"@MoriartyProfJ3 @Teresa_ingram1 Totally agreed.
If enough opposition is raised then the Govt may quietly shelve vac… https://t.co/PjRNgOQC7B","@MoriartyProfJ3 @Teresa_ingram1 Totally agreed.
If enough opposition is raised then the Govt may quietly shelve vac… ",Totally agreed enough opposition raised then Govt quietly shelve,"['Totally', 'agreed', 'enough', 'opposition', 'raised', 'then', 'Govt', 'quietly', 'shelve']","['opposition', 'Govt']", total agre enough opposit rais govt may quietli shelv vac… ,False,[],"['@MoriartyProfJ3', '@Teresa_ingram1']",[],0
1571,RT @IshikaJ50841659: I request to hourable prime  minster please support students who are forced to appear for offline board exams in these…,RT @IshikaJ50841659: I request to hourable prime  minster please support students who are forced to appear for offline board exams in these…,request hourable prime minster please support students forced appear offline board exams these,"['request', 'hourable', 'prime', 'minster', 'please', 'support', 'students', 'forced', 'appear', 'offline', 'board', 'exams', 'these']","['request', 'minster', 'support', 'students', 'board']", request hourabl prime minster pleas support student forc appear offlin board exam these…,True,['@IshikaJ50841659'],[],[],0
1626,RT @pradeeeppoonia: Well done Delhi CM. He decision to cancel CBSE exams will help to control the speed of virus. Students health cannot be…,RT @pradeeeppoonia: Well done Delhi CM. He decision to cancel CBSE exams will help to control the speed of virus. Students health cannot be…,Well done Delhi decision cancel CBSE exams will help control speed virus Students health cannot,"['Well', 'done', 'Delhi', 'decision', 'cancel', 'CBSE', 'exams', 'will', 'help', 'control', 'speed', 'virus', 'Students', 'health', 'can', 'not']","['Delhi', 'decision', 'cancel', 'CBSE', 'exams', 'speed', 'Students', 'health']", well done delhi cm decis cancel cbse exam help control speed viru student health cannot be…,True,['@pradeeeppoonia'],[],[],0
1629,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
1631,"RT @impratik_k: CBSE full form 👇👇👇😂😂

#cancelboardexams2021 https://t.co/RyEahGm35D","RT @impratik_k: CBSE full form 👇👇👇😂😂

#cancelboardexams2021 ",CBSE full form #cancelboardexams,"['CBSE', 'full', 'form', '#', 'cancelboardexams']","['CBSE', 'form', 'cancelboardexams']", cbse full form 👇👇👇😂😂 #cancelboardexams ,True,['@impratik_k'],[],['#cancelboardexams2021'],0
1634,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,RT @nidhiindiatv: Delhi CM @ArvindKejriwal requests Centre Govt to #cancelcbseboardexams2021 amid fears of exam centres becoming Covid hots…,Delhi requests Centre Govt #cancelcbseboardexams amid fears exam centres becoming Covid hots,"['Delhi', 'requests', 'Centre', 'Govt', '#', 'cancelcbseboardexams', 'amid', 'fears', 'exam', 'centres', 'becoming', 'Covid', 'hots']","['Delhi', 'requests', 'Centre', 'Govt', 'cancelcbseboardexams', 'fears', 'centres', 'Covid', 'hots']", delhi cm request centr govt #cancelcbseboardexams amid fear exam centr becom covid hots…,True,['@nidhiindiatv'],['@ArvindKejriwal'],['#cancelcbseboardexams2021'],0
1648,"RT @impratik_k: CBSE full form 👇👇👇😂😂

#cancelboardexams2021 https://t.co/RyEahGm35D","RT @impratik_k: CBSE full form 👇👇👇😂😂

#cancelboardexams2021 ",CBSE full form #cancelboardexams,"['CBSE', 'full', 'form', '#', 'cancelboardexams']","['CBSE', 'form', 'cancelboardexams']", cbse full form 👇👇👇😂😂 #cancelboardexams ,True,['@impratik_k'],[],['#cancelboardexams2021'],0
1658,"RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…","RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…",Delhi comes support Students CBSE board exams held Delhi lakh students lakh teachers,"['Delhi', 'comes', 'support', 'Students', 'CBSE', 'board', 'exams', 'held', 'Delhi', 'lakh', 'students', 'lakh', 'teachers']","['Delhi', 'Students', 'CBSE', 'board', 'Delhi', 'students', 'teachers']", delhi cm come support student cbse board exam held delhi  lakh student amp  lakh teacher wi…,True,['@trolllikebroo'],[],[],0
1664,"RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' https://t.co/DG7wSLMBth","RT @republic: Delhi CM asks Centre to cancel CBSE exams, says '65% COVID patients under 45 years' ",Delhi asks Centre cancel CBSE exams says COVID patients under years,"['Delhi', 'asks', 'Centre', 'cancel', 'CBSE', 'exams', 'says', 'COVID', 'patients', 'under', 'years']","['Delhi', 'Centre', 'cancel', 'CBSE', 'exams', 'COVID', 'patients', 'years']", delhi cm ask centr cancel cbse exam say  covid patient  year ,True,['@republic'],[],[],0
1675,Yes can't be compared. It's worst and criminal.,Yes can't be compared. It's worst and criminal.,compared worst criminal,"['compared', 'worst', 'criminal']",['criminal'],ye compar worst crimin ,False,[],[],[],0
1691,"RT @Sambannz: Over 120 land rights defenders, lawyers representing PAPs and PAPs' leaders have been arbitrarily arrested by security forces…","RT @Sambannz: Over 120 land rights defenders, lawyers representing PAPs and PAPs' leaders have been arbitrarily arrested by security forces…",Over land rights defenders lawyers representing PAPs PAPs leaders have been arbitrarily arrested security forces,"['Over', 'land', 'rights', 'defenders', 'lawyers', 'representing', 'PAPs', 'PAPs', 'leaders', 'have', 'been', 'arbitrarily', 'arrested', 'security', 'forces']","['land', 'rights', 'defenders', 'lawyers', 'PAPs', 'PAPs', 'leaders', 'security', 'forces']",  land right defend lawyer repres pap pap leader arbitrarili arrest secur forces…,True,['@Sambannz'],[],[],0
1695,"RT @PriyeRa28165590: Plss cancel our exam
#CBSE #cancelboardexams2021 #StudentsLivesMatter","RT @PriyeRa28165590: Plss cancel our exam
#CBSE #cancelboardexams2021 #StudentsLivesMatter",Plss cancel exam #CBSE #cancelboardexams #StudentsLivesMatter,"['Plss', 'cancel', 'exam', '#', 'CBSE', '#', 'cancelboardexams', '#', 'StudentsLivesMatter']","['Plss', 'cancel', 'CBSE', 'cancelboardexams', 'StudentsLivesMatter']", plss cancel exam #cbse #cancelboardexams #studentslivesmatter,True,['@PriyeRa28165590'],[],"['#CBSE', '#cancelboardexams2021', '#StudentsLivesMatter']",0
1702,"@cbseindia29 @EduMinOfIndia @DrRPNishank @airnewsalerts @DDNewslive We students respect all your decisions, but tak… https://t.co/pa4IhK7QKf","@cbseindia29 @EduMinOfIndia @DrRPNishank @airnewsalerts @DDNewslive We students respect all your decisions, but tak… ",students respect your decisions,"['students', 'respect', 'your', 'decisions']","['students', 'decisions']", student respect decis tak… ,False,[],"['@cbseindia29', '@EduMinOfIndia', '@DrRPNishank', '@airnewsalerts', '@DDNewslive']",[],0
1706,"RT @SujalSi20876127: #cbseboardexams2021 
#CBSE 
#StudentsLivesMatter 
@DrRPNishank  
Everyone is requesting you sir🙏🙏 https://t.co/HZDgFlN…","RT @SujalSi20876127: #cbseboardexams2021 
#CBSE 
#StudentsLivesMatter 
@DrRPNishank  
Everyone is requesting you sir🙏🙏 ",#cbseboardexams #CBSE #StudentsLivesMatter Everyone requesting,"['#', 'cbseboardexams', '#', 'CBSE', '#', 'StudentsLivesMatter', 'Everyone', 'requesting']","['cbseboardexams', 'CBSE', 'StudentsLivesMatter', 'Everyone']", #cbseboardexams #cbse #studentslivesmatter everyon request sir🙏🙏 ,True,['@SujalSi20876127'],['@DrRPNishank'],"['#cbseboardexams2021', '#CBSE', '#StudentsLivesMatter']",0
1708,"RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…","RT @RohanV: ""Over 48 hours, The Indian Express walked through an area of over 10 km — from the railway station in Haridwar, the iconic Har…",Over hours Indian Express walked through area over from railway station Haridwar iconic,"['Over', 'hours', 'Indian', 'Express', 'walked', 'through', 'area', 'over', 'from', 'railway', 'station', 'Haridwar', 'iconic']","['hours', 'Indian', 'Express', 'area', 'railway', 'station', 'Haridwar', 'iconic']",  hour indian express walk area  km — railway station haridwar icon har…,True,['@RohanV'],[],[],0
1715,"Don't let the exam centres become COVID hotspots 

#cancelboardexam2021","Don't let the exam centres become COVID hotspots 

#cancelboardexam2021",exam centres become COVID hotspots #cancelboardexam,"['exam', 'centres', 'become', 'COVID', 'hotspots', '#', 'cancelboardexam']","['exam', 'COVID', 'cancelboardexam']",let exam centr becom covid hotspot #cancelboardexam,False,[],[],['#cancelboardexam2021'],0
1727,RT @ManasChopra11: @cbseindia29 As all are giving there opinion please you also tell us about what the status of CBSE Boards 2021. As the c…,RT @ManasChopra11: @cbseindia29 As all are giving there opinion please you also tell us about what the status of CBSE Boards 2021. As the c…,giving there opinion please also tell about what status CBSE Boards,"['giving', 'there', 'opinion', 'please', 'also', 'tell', 'about', 'what', 'status', 'CBSE', 'Boards']","['opinion', 'please', 'status', 'CBSE', 'Boards']", give opinion pleas also tell us statu cbse board  c…,True,['@ManasChopra11'],['@cbseindia29'],[],0
1732,RT @AllCBSENews: Kejriwal urges Centre to cancel CBSE board exams as COVID-19 cases rise in Delhi https://t.co/5nprM1bEEQ #CBSE #CBSENews,RT @AllCBSENews: Kejriwal urges Centre to cancel CBSE board exams as COVID-19 cases rise in Delhi  #CBSE #CBSENews,Kejriwal urges Centre cancel CBSE board exams COVID cases rise Delhi #CBSE #CBSENews,"['Kejriwal', 'urges', 'Centre', 'cancel', 'CBSE', 'board', 'exams', 'COVID', 'cases', 'rise', 'Delhi', '#', 'CBSE', '#', 'CBSENews']","['Kejriwal', 'Centre', 'cancel', 'CBSE', 'board', 'COVID', 'cases', 'Delhi', 'CBSE', 'CBSENews']", kejriw urg centr cancel cbse board exam covid  case rise delhi #cbse #cbsenews,True,['@AllCBSENews'],[],"['#CBSE', '#CBSENews']",0
1748,Pls note...help each other guysss🙏🙏,Pls note...help each other guysss🙏🙏,note help each other guysss,"['note', 'help', 'each', 'other', 'guysss']","['note', 'help', 'guysss']",pl note help guysss🙏🙏,False,[],[],[],0
1764,"I wants to request to the cbsc education minister , sir please postponds the exam if class 10 and 12 board examinat… https://t.co/RZYYfpeuWG","I wants to request to the cbsc education minister , sir please postponds the exam if class 10 and 12 board examinat… ",wants request cbsc education minister please postponds exam class board examinat,"['wants', 'request', 'cbsc', 'education', 'minister', 'please', 'postponds', 'exam', 'class', 'board', 'examinat']","['request', 'cbsc', 'education', 'minister', 'postponds', 'class', 'board', 'examinat']",want request cbsc educ minist sir pleas postpond exam class   board examinat… ,False,[],[],[],0
1786,"RT @17sjunwonu: PLEASE HELP
My dad's been diagnosed positive for COVID-19 and I really need all the help I can get. I'm still a minor and I…","RT @17sjunwonu: PLEASE HELP
My dad's been diagnosed positive for COVID-19 and I really need all the help I can get. I'm still a minor and I…",PLEASE HELP been diagnosed positive COVID really need help still minor,"['PLEASE', 'HELP', 'been', 'diagnosed', 'positive', 'COVID', 'really', 'need', 'help', 'still', 'minor']","['PLEASE', 'HELP', 'COVID', 'help']",rt sjunwonu pleas help dad diagnos posit covid  realli need help get still minor i…,True,[],[],[],0
1787,"RT @AneeshaBedi: JUST IN: Another 13,500 Covid-19 cases have emerged in the past 24 hours in Delhi: CM Arvind Kejriwal. @ThePrintIndia","RT @AneeshaBedi: JUST IN: Another 13,500 Covid-19 cases have emerged in the past 24 hours in Delhi: CM Arvind Kejriwal. @ThePrintIndia",JUST Another Covid cases have emerged past hours Delhi Arvind Kejriwal,"['JUST', 'Another', 'Covid', 'cases', 'have', 'emerged', 'past', 'hours', 'Delhi', 'Arvind', 'Kejriwal']","['Covid', 'cases', 'hours', 'Delhi', 'Arvind', 'Kejriwal']", anoth   covid  case emerg past  hour delhi cm arvind kejriw ,True,['@AneeshaBedi'],['@ThePrintIndia'],[],0
1790,"RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…","RT @trolllikebroo: Delhi CM comes out in support of Students!

""If CBSE board exams are held in Delhi, 6 lakh students &amp; 1 lakh teachers wi…",Delhi comes support Students CBSE board exams held Delhi lakh students lakh teachers,"['Delhi', 'comes', 'support', 'Students', 'CBSE', 'board', 'exams', 'held', 'Delhi', 'lakh', 'students', 'lakh', 'teachers']","['Delhi', 'Students', 'CBSE', 'board', 'Delhi', 'students', 'teachers']", delhi cm come support student cbse board exam held delhi  lakh student amp  lakh teacher wi…,True,['@trolllikebroo'],[],[],0
1791,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
1793,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
1794,Guys we are not on trend !!! Trending pe laao #cancelboardexams2021,Guys we are not on trend !!! Trending pe laao #cancelboardexams2021,Guys trend Trending laao #cancelboardexams,"['Guys', 'trend', 'Trending', 'laao', '#', 'cancelboardexams']","['Guys', 'trend', 'Trending', 'cancelboardexams']",guy trend trend pe laao #cancelboardexams,False,[],[],['#cancelboardexams2021'],0
1796,"RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…","RT @nidhiindiatv: Actor @SonuSood yet again backs students’ demands to #cancelboardexams2021

“Don't let the exam centres become COVID hots…",Actor again backs students demands #cancelboardexams exam centres become COVID hots,"['Actor', 'again', 'backs', 'students', 'demands', '#', 'cancelboardexams', 'exam', 'centres', 'become', 'COVID', 'hots']","['Actor', 'students', 'demands', 'cancelboardexams', 'COVID', 'hots']", actor yet back students’ demand #cancelboardexams “don let exam centr becom covid hots…,True,['@nidhiindiatv'],['@SonuSood'],['#cancelboardexams2021'],0
1802,"RT @MikeOxsmells: NEW POLICY ANNOUNCEMENT: I will provide each and everyone in Airdrie and Shotts, free hazmat suits, if elected. We must s…","RT @MikeOxsmells: NEW POLICY ANNOUNCEMENT: I will provide each and everyone in Airdrie and Shotts, free hazmat suits, if elected. We must s…",POLICY ANNOUNCEMENT will provide each everyone Airdrie Shotts free hazmat suits elected must,"['POLICY', 'ANNOUNCEMENT', 'will', 'provide', 'each', 'everyone', 'Airdrie', 'Shotts', 'free', 'hazmat', 'suits', 'elected', 'must']","['POLICY', 'ANNOUNCEMENT', 'everyone', 'Airdrie', 'Shotts', 'hazmat', 'suits']", new polici announc provid everyon airdri shott free hazmat suit elect must s…,True,['@MikeOxsmells'],[],[],0
1803,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,RT @dinesh_sir: Thanks for taking decisions for safety of students. But please try to clear picture of future exam patterns asap. So that s…,Thanks taking decisions safety students please clear picture future exam patterns asap that,"['Thanks', 'taking', 'decisions', 'safety', 'students', 'please', 'clear', 'picture', 'future', 'exam', 'patterns', 'asap', 'that']","['Thanks', 'decisions', 'safety', 'students', 'picture', 'exam', 'patterns']", thank take decis safeti student pleas tri clear pictur futur exam pattern asap s…,True,['@dinesh_sir'],[],[],0
